annee;mois;jour;jour_semaine;numero_semaine;est_semaine;est_weekend;mission;id_train;heure_depart_prevue;nom_gare_depart;id_gare_depart;nom_gare_arrivee;id_gare_arrivee;statut;nombre_arrets;nombre_arrets_supprimes;retard_max_en_secondes;retard_moyen_en_secondes;retard_median_en_secondes;retard_en_minutes_par_gare;decompte_retards_en_minutes
2020;1;1;3;1;1;0;OPPE;?;05h11;Cergy le Haut;uic_87382655;?;?;normal;9;0;120;73;60;1 - 1 - 0 - 0 - 1 - 2 - 2 - 2 - 2;0: 2 - 1: 3 - 2: 4
2020;1;1;3;1;1;0;QYRO;?;00h05;Cergy le Haut;uic_87382655;?;?;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 9
2020;1;1;3;1;1;0;QYRO;?;06h12;Cergy le Haut;uic_87382655;?;?;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 9
2020;1;1;3;1;1;0;QYRO;?;07h11;Cergy le Haut;uic_87382655;?;?;normal;9;0;120;46;60;1 - 1 - 0 - 0 - 1 - 2 - 1 - 1 - 0;0: 3 - 1: 5 - 2: 1
2020;1;1;3;1;1;0;QYRO;?;08h04;Cergy le Haut;uic_87382655;?;?;normal;9;0;240;113;60;0 - 1 - 0 - 0 - 1 - 4 - 4 - 4 - 3;0: 3 - 1: 2 - 3: 1 - 4: 3
2020;1;1;3;1;1;0;QYRO;?;08h44;Cergy le Haut;uic_87382655;?;?;normal;9;0;120;86;60;1 - 1 - 1 - 1 - 2 - 2 - 2 - 2 - 1;1: 5 - 2: 4
2020;1;1;3;1;1;0;QYRO;?;09h24;Cergy le Haut;uic_87382655;?;?;normal;9;0;120;46;0;0 - 0 - 0 - 0 - 1 - 2 - 2 - 2 - 0;0: 5 - 1: 1 - 2: 3
2020;1;1;3;1;1;0;QYRO;?;10h04;Cergy le Haut;uic_87382655;?;?;normal;9;0;240;173;180;2 - 2 - 2 - 2 - 3 - 4 - 4 - 4 - 3;2: 4 - 3: 2 - 4: 3
2020;1;1;3;1;1;0;QYRO;?;10h44;Cergy le Haut;uic_87382655;?;?;normal;9;0;120;26;0;0 - 0 - 0 - 0 - 0 - 1 - 0 - 2 - 1;0: 6 - 1: 2 - 2: 1
2020;1;1;3;1;1;0;QYRO;?;11h24;Cergy le Haut;uic_87382655;?;?;normal;9;0;120;60;60;2 - 1 - 1 - 0 - 1 - 2 - 1 - 1 - 0;0: 2 - 1: 5 - 2: 2
2020;1;1;3;1;1;0;QYRO;?;11h44;Cergy le Haut;uic_87382655;?;?;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 9
2020;1;1;3;1;1;0;QYRO;?;12h04;Cergy le Haut;uic_87382655;?;?;normal;9;0;60;26;0;0 - 0 - 0 - 0 - 1 - 1 - 1 - 1 - 0;0: 5 - 1: 4
2020;1;1;3;1;1;0;QYRO;?;12h24;Cergy le Haut;uic_87382655;?;?;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 9
2020;1;1;3;1;1;0;QYRO;?;12h44;Cergy le Haut;uic_87382655;?;?;normal;9;0;60;26;0;0 - 0 - 0 - 0 - 1 - 1 - 1 - 1 - 0;0: 5 - 1: 4
2020;1;1;3;1;1;0;QYRO;?;13h04;Cergy le Haut;uic_87382655;?;?;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 9
2020;1;1;3;1;1;0;QYRO;?;13h24;Cergy le Haut;uic_87382655;?;?;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 9
2020;1;1;3;1;1;0;QYRO;?;13h44;Cergy le Haut;uic_87382655;?;?;normal;9;0;60;26;0;0 - 0 - 0 - 0 - 1 - 1 - 1 - 1 - 0;0: 5 - 1: 4
2020;1;1;3;1;1;0;QYRO;?;14h04;Cergy le Haut;uic_87382655;?;?;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 9
2020;1;1;3;1;1;0;QYRO;?;14h24;Cergy le Haut;uic_87382655;?;?;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 9
2020;1;1;3;1;1;0;QYRO;?;14h44;Cergy le Haut;uic_87382655;?;?;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 9
2020;1;1;3;1;1;0;QYRO;?;15h04;Cergy le Haut;uic_87382655;?;?;normal;9;0;120;33;0;0 - 0 - 0 - 0 - 0 - 2 - 1 - 1 - 1;0: 5 - 1: 3 - 2: 1
2020;1;1;3;1;1;0;QYRO;?;15h24;Cergy le Haut;uic_87382655;?;?;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 9
2020;1;1;3;1;1;0;QYRO;?;15h44;Cergy le Haut;uic_87382655;?;?;normal;9;0;60;6;0;0 - 0 - 0 - 0 - 0 - 1 - 0 - 0 - 0;0: 8 - 1: 1
2020;1;1;3;1;1;0;QYRO;?;16h04;Cergy le Haut;uic_87382655;?;?;normal;9;0;60;6;0;0 - 0 - 0 - 0 - 0 - 1 - 0 - 0 - 0;0: 8 - 1: 1
2020;1;1;3;1;1;0;QYRO;?;16h24;Cergy le Haut;uic_87382655;?;?;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 9
2020;1;1;3;1;1;0;QYRO;?;16h44;Cergy le Haut;uic_87382655;?;?;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 9
2020;1;1;3;1;1;0;QYRO;?;17h04;Cergy le Haut;uic_87382655;?;?;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 9
2020;1;1;3;1;1;0;QYRO;?;17h24;Cergy le Haut;uic_87382655;?;?;normal;9;0;60;26;0;0 - 0 - 0 - 0 - 1 - 1 - 1 - 1 - 0;0: 5 - 1: 4
2020;1;1;3;1;1;0;QYRO;?;17h44;Cergy le Haut;uic_87382655;?;?;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 9
2020;1;1;3;1;1;0;QYRO;?;18h04;Cergy le Haut;uic_87382655;?;?;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 9
2020;1;1;3;1;1;0;QYRO;?;18h44;Cergy le Haut;uic_87382655;?;?;normal;9;0;120;53;60;1 - 1 - 1 - 0 - 1 - 2 - 1 - 1 - 0;0: 2 - 1: 6 - 2: 1
2020;1;1;3;1;1;0;QYRO;?;19h24;Cergy le Haut;uic_87382655;?;?;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 9
2020;1;1;3;1;1;0;QYRO;?;20h04;Cergy le Haut;uic_87382655;?;?;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 9
2020;1;1;3;1;1;0;QYRO;?;21h04;Cergy le Haut;uic_87382655;?;?;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 9
2020;1;1;3;1;1;0;QYRO;?;22h04;Cergy le Haut;uic_87382655;?;?;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 9
2020;1;1;3;1;1;0;QYRO;?;23h04;Cergy le Haut;uic_87382655;?;?;normal;9;0;60;13;0;0 - 0 - 0 - 0 - 0 - 0 - 1 - 1 - 0;0: 7 - 1: 2
2020;1;1;3;1;1;0;UBOS;?;00h14;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;60;7;0;0 - 1 - 0 - 0 - 0 - 0 - 0 - 0;0: 7 - 1: 1
2020;1;1;3;1;1;0;UBOS;?;01h13;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;60;15;0;0 - 1 - 0 - 0 - 0 - 0 - 1 - 0;0: 6 - 1: 2
2020;1;1;3;1;1;0;UBOS;?;05h57;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;180;97;2;1 - 1 - 0 - 2 - 2 - 2 - 3 - 2;0: 1 - 1: 2 - 2: 4 - 3: 1
2020;1;1;3;1;1;0;UBOS;?;06h57;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;60;30;30;0 - 1 - 0 - 0 - 1 - 0 - 1 - 1;0: 4 - 1: 4
2020;1;1;3;1;1;0;UBOS;?;07h55;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;180;120;2;1 - 2 - 1 - 2 - 3 - 2 - 3 - 2;1: 2 - 2: 4 - 3: 2
2020;1;1;3;1;1;0;UPUS;?;14h55;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;360;247;5;0 - 1 - 4 - 5 - 6 - 5 - 6 - 6;0: 1 - 1: 1 - 4: 1 - 5: 2 - 6: 3
2020;1;1;3;1;1;0;UZOU;?;08h55;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;360;315;5;5 - 5 - 4 - 5 - 6 - 5 - 6 - 6;4: 1 - 5: 4 - 6: 3
2020;1;1;3;1;1;0;UZOU;?;09h35;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;300;232;4;3 - 4 - 3 - 4 - 4 - 4 - 5 - 4;3: 2 - 4: 5 - 5: 1
2020;1;1;3;1;1;0;UZOU;?;10h15;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;180;165;3;2 - 3 - 2 - 3 - 3 - 3 - 3 - 3;2: 2 - 3: 6
2020;1;1;3;1;1;0;UZOU;?;10h55;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;300;255;4;4 - 5 - 3 - 4 - 5 - 4 - 5 - 4;3: 1 - 4: 4 - 5: 3
2020;1;1;3;1;1;0;UZOU;?;11h35;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;480;382;390;5 - 6 - 5 - 6 - 7 - 7 - 8 - 7;5: 2 - 6: 2 - 7: 3 - 8: 1
2020;1;1;3;1;1;0;UZOU;?;12h15;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;60;30;30;1 - 1 - 0 - 1 - 1 - 0 - 0 - 0;0: 4 - 1: 4
2020;1;1;3;1;1;0;UZOU;?;12h35;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;60;45;1;1 - 1 - 0 - 1 - 1 - 0 - 1 - 1;0: 2 - 1: 6
2020;1;1;3;1;1;0;UZOU;?;12h55;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;180;97;2;1 - 1 - 0 - 2 - 2 - 2 - 2 - 3;0: 1 - 1: 2 - 2: 4 - 3: 1
2020;1;1;3;1;1;0;UZOU;?;13h15;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;60;7;0;0 - 1 - 0 - 0 - 0 - 0 - 0 - 0;0: 7 - 1: 1
2020;1;1;3;1;1;0;UZOU;?;13h35;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;180;75;1;1 - 1 - 0 - 1 - 1 - 1 - 2 - 3;0: 1 - 1: 5 - 2: 1 - 3: 1
2020;1;1;3;1;1;0;UZOU;?;13h55;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 8
2020;1;1;3;1;1;0;UZOU;?;14h15;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;60;37;1;0 - 1 - 0 - 1 - 1 - 0 - 1 - 1;0: 3 - 1: 5
2020;1;1;3;1;1;0;UZOU;?;14h35;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;60;37;1;1 - 1 - 0 - 1 - 1 - 0 - 1 - 0;0: 3 - 1: 5
2020;1;1;3;1;1;0;UZOU;?;15h15;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 8
2020;1;1;3;1;1;0;UZOU;?;15h35;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 8
2020;1;1;3;1;1;0;UZOU;?;15h55;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 8
2020;1;1;3;1;1;0;UZOU;?;16h15;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 8
2020;1;1;3;1;1;0;UZOU;?;16h35;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;360;330;330;5 - 6 - 5 - 6 - 6 - 5 - 6 - 5;5: 4 - 6: 4
2020;1;1;3;1;1;0;UZOU;?;16h55;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 8
2020;1;1;3;1;1;0;UZOU;?;17h15;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;240;172;3;3 - 4 - 2 - 3 - 3 - 3 - 3 - 2;2: 2 - 3: 5 - 4: 1
2020;1;1;3;1;1;0;UZOU;?;17h35;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;360;285;5;4 - 5 - 4 - 5 - 5 - 4 - 6 - 5;4: 3 - 5: 4 - 6: 1
2020;1;1;3;1;1;0;UZOU;?;17h55;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;240;217;4;4 - 4 - 3 - 4 - 4 - 3 - 4 - 3;3: 3 - 4: 5
2020;1;1;3;1;1;0;UZOU;?;18h15;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 8
2020;1;1;3;1;1;0;UZOU;?;18h35;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 8
2020;1;1;3;1;1;0;UZOU;?;18h55;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;60;15;0;0 - 0 - 0 - 0 - 0 - 0 - 1 - 1;0: 6 - 1: 2
2020;1;1;3;1;1;0;UZOU;?;19h35;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;120;97;2;1 - 2 - 1 - 2 - 2 - 1 - 2 - 2;1: 3 - 2: 5
2020;1;1;3;1;1;0;UZOU;?;20h16;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;180;67;1;0 - 1 - 0 - 1 - 1 - 1 - 3 - 2;0: 2 - 1: 4 - 2: 1 - 3: 1
2020;1;1;3;1;1;0;UZOU;?;21h14;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;180;135;2;2 - 3 - 1 - 2 - 3 - 2 - 3 - 2;1: 1 - 2: 4 - 3: 3
2020;1;1;3;1;1;0;UZOU;?;22h14;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;180;150;3;3 - 3 - 1 - 3 - 3 - 2 - 3 - 2;1: 1 - 2: 2 - 3: 5
2020;1;1;3;1;1;0;UZOU;?;23h14;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;8;0;120;97;2;2 - 2 - 1 - 2 - 2 - 1 - 2 - 1;1: 3 - 2: 5
2020;1;2;4;1;1;0;NANI;?;14h53;Cergy le Haut;uic_87382655;?;?;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 9
2020;1;2;4;1;1;0;NANI;?;15h33;Cergy le Haut;uic_87382655;?;?;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 9
2020;1;2;4;1;1;0;NANI;?;15h53;Cergy le Haut;uic_87382655;?;?;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 9
2020;1;2;4;1;1;0;NANI;?;16h13;Cergy le Haut;uic_87382655;?;?;normal;9;0;60;26;0;0 - 0 - 1 - 1 - 1 - 1 - 0 - 0 - 0;0: 5 - 1: 4
2020;1;2;4;1;1;0;NANI;?;16h36;Cergy le Haut;uic_87382655;?;?;normal;9;0;240;146;180;0 - 1 - 2 - 2 - 3 - 4 - 4 - 3 - 3;0: 1 - 1: 1 - 2: 2 - 3: 3 - 4: 2
2020;1;2;4;1;1;0;NANI;?;17h01;Cergy le Haut;uic_87382655;?;?;normal;9;0;240;160;180;0 - 3 - 3 - 3 - 4 - 4 - 3 - 2 - 2;0: 1 - 2: 2 - 3: 4 - 4: 2
2020;1;2;4;1;1;0;NANI;?;17h26;Cergy le Haut;uic_87382655;?;?;normal;9;0;60;6;0;0 - 0 - 0 - 0 - 0 - 1 - 0 - 0 - 0;0: 8 - 1: 1
2020;1;2;4;1;1;0;NANI;?;18h04;Cergy le Haut;uic_87382655;?;?;normal;9;0;120;73;60;0 - 0 - 1 - 1 - 1 - 2 - 2 - 2 - 2;0: 2 - 1: 3 - 2: 4
2020;1;2;4;1;1;0;NANI;?;18h41;Cergy le Haut;uic_87382655;?;?;normal;9;0;60;40;60;1 - 1 - 0 - 0 - 1 - 1 - 1 - 1 - 0;0: 3 - 1: 6
2020;1;2;4;1;1;0;NANI;?;19h06;Cergy le Haut;uic_87382655;?;?;normal;9;0;180;80;60;1 - 0 - 0 - 0 - 1 - 3 - 2 - 3 - 2;0: 3 - 1: 2 - 2: 2 - 3: 2
2020;1;2;4;1;1;0;NATO;?;06h12;Cergy le Haut;uic_87382655;?;?;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 9
2020;1;2;4;1;1;0;NATO;?;06h51;Cergy le Haut;uic_87382655;?;?;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 9
2020;1;2;4;1;1;0;NATO;?;07h14;Cergy le Haut;uic_87382655;?;?;normal;9;0;120;60;60;0 - 0 - 1 - 1 - 1 - 2 - 2 - 1 - 1;0: 2 - 1: 5 - 2: 2
2020;1;2;4;1;1;0;NATO;?;07h38;Cergy le Haut;uic_87382655;?;?;normal;9;0;60;6;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 1;0: 8 - 1: 1
2020;1;2;4;1;1;0;NATO;?;08h01;Cergy le Haut;uic_87382655;?;?;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 9
2020;1;2;4;1;1;0;NATO;?;08h48;Cergy le Haut;uic_87382655;?;?;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 9
2020;1;2;4;1;1;0;NATO;?;09h23;Cergy le Haut;uic_87382655;?;?;normal;9;0;60;20;0;0 - 0 - 0 - 0 - 0 - 1 - 0 - 1 - 1;0: 6 - 1: 3
2020;1;2;4;1;1;0;NATO;?;09h55;Cergy le Haut;uic_87382655;?;?;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 9
2020;1;2;4;1;1;0;NATO;?;10h53;Cergy le Haut;uic_87382655;?;?;normal;9;0;60;6;0;0 - 0 - 0 - 0 - 0 - 1 - 0 - 0 - 0;0: 8 - 1: 1
2020;1;2;4;1;1;0;NATO;?;11h53;Cergy le Haut;uic_87382655;?;?;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 9
2020;1;2;4;1;1;0;NATO;?;12h53;Cergy le Haut;uic_87382655;?;?;normal;9;0;60;26;0;0 - 0 - 1 - 1 - 0 - 1 - 0 - 1 - 0;0: 5 - 1: 4
2020;1;2;4;1;1;0;NATO;?;13h53;Cergy le Haut;uic_87382655;?;?;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;0: 9
2020;1;2;4;1;1;0;NOCE;?;18h22;Poissy;uic_87386573;?;?;normal;5;0;60;24;0;0 - 1 - 1 - 0 - 0;0: 3 - 1: 2
2020;1;2;4;1;1;0;NOCE;?;18h47;Poissy;uic_87386573;?;?;normal;5;0;0;0;0;0 - 0 - 0 - 0 - 0;0: 5
2020;1;2;4;1;1;0;NOCE;?;19h12;Poissy;uic_87386573;?;?;normal;5;0;120;72;60;1 - 1 - 1 - 1 - 2;1: 4 - 2: 1
2020;1;2;4;1;1;0;NOTE;?;06h00;Poissy;uic_87386573;?;?;normal;5;0;0;0;0;0 - 0 - 0 - 0 - 0;0: 5
2020;1;2;4;1;1;0;NOTE;?;06h30;Poissy;uic_87386573;?;?;annule;5;5;0;0;0;;
2020;1;2;4;1;1;0;NOTE;?;06h45;Poissy;uic_87386573;?;?;normal;5;0;60;12;0;0 - 1 - 0 - 0 - 0;0: 4 - 1: 1
2020;1;2;4;1;1;0;NOTE;?;07h13;Poissy;uic_87386573;?;?;normal;5;0;120;96;120;0 - 2 - 2 - 2 - 2;0: 1 - 2: 4
2020;1;2;4;1;1;0;NOTE;?;07h37;Poissy;uic_87386573;?;?;normal;5;0;0;0;0;0 - 0 - 0 - 0 - 0;0: 5
2020;1;2;4;1;1;0;NOTE;?;07h59;Poissy;uic_87386573;?;?;normal;5;0;60;12;0;0 - 1 - 0 - 0 - 0;0: 4 - 1: 1
2020;1;2;4;1;1;0;NOTE;?;08h22;Poissy;uic_87386573;?;?;normal;5;0;120;48;60;1 - 2 - 1 - 0 - 0;0: 2 - 1: 2 - 2: 1
2020;1;2;4;1;1;0;NOTE;?;08h46;Poissy;uic_87386573;?;?;normal;5;0;0;0;0;0 - 0 - 0 - 0 - 0;0: 5
2020;1;2;4;1;1;0;NOTE;?;09h09;Poissy;uic_87386573;?;?;normal;5;0;240;132;120;0 - 4 - 3 - 2 - 2;0: 1 - 2: 2 - 3: 1 - 4: 1
2020;1;2;4;1;1;0;NOTE;?;16h42;Poissy;uic_87386573;?;?;normal;5;0;0;0;0;0 - 0 - 0 - 0 - 0;0: 5
2020;1;2;4;1;1;0;NOTE;?;17h05;Poissy;uic_87386573;?;?;normal;5;0;300;251;240;5 - 5 - 4 - 3 - 4;3: 1 - 4: 2 - 5: 2
2020;1;2;4;1;1;0;NOTE;?;17h32;Poissy;uic_87386573;?;?;normal;5;0;60;12;0;0 - 1 - 0 - 0 - 0;0: 4 - 1: 1
2020;1;2;4;1;1;0;NOTE;?;17h57;Poissy;uic_87386573;?;?;normal;5;0;0;0;0;0 - 0 - 0 - 0 - 0;0: 5
2020;1;2;4;1;1;0;OKLA;?;10h40;Poissy;uic_87386573;?;?;normal;5;0;0;0;0;0 - 0 - 0 - 0 - 0;0: 5
2020;1;2;4;1;1;0;OKLA;?;11h40;Poissy;uic_87386573;?;?;normal;5;0;60;24;0;1 - 1 - 0 - 0 - 0;0: 3 - 1: 2
2020;1;2;4;1;1;0;OKLA;?;12h40;Poissy;uic_87386573;?;?;normal;5;0;0;0;0;0 - 0 - 0 - 0 - 0;0: 5
2020;1;2;4;1;1;0;OKLA;?;13h40;Poissy;uic_87386573;?;?;normal;5;0;0;0;0;0 - 0 - 0 - 0 - 0;0: 5
2020;1;2;4;1;1;0;OKRE;?;14h40;Poissy;uic_87386573;?;?;normal;5;0;0;0;0;0 - 0 - 0 - 0 - 0;0: 5
2020;1;2;4;1;1;0;OKRE;?;15h40;Poissy;uic_87386573;?;?;normal;5;0;0;0;0;0 - 0 - 0 - 0 - 0;0: 5
2020;1;2;4;1;1;0;OPEN;?;04h42;Cergy le Haut;uic_87382655;?;?;normal;9;0;240;139;120;1 - 1 - 2 - 2 - 2 - 3 - 3 - 3 - 4;1: 2 - 2: 3 - 3: 3 - 4: 1
2020;1;2;4;1;1;0;QURI;?;05h10;Poissy;uic_87386573;?;?;normal;5;0;0;0;0;0 - 0 - 0 - 0 - 0;0: 5
2020;1;2;4;1;1;0;TALU;?;06h11;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;0;0;0;0 - 0 - 0 - 0;0: 4
2020;1;2;4;1;1;0;TALU;?;06h52;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;0;0;0;0 - 0 - 0 - 0;0: 4
2020;1;2;4;1;1;0;TALU;?;07h21;Houilles - Carrières-sur-Seine;uic_87386409;?;?;annule;4;4;0;0;0;;
2020;1;2;4;1;1;0;TALU;?;19h06;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;60;30;30;0 - 1 - 0 - 1;0: 2 - 1: 2
2020;1;2;4;1;1;0;TALU;?;19h31;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;0;0;0;0 - 0 - 0 - 0;0: 4
2020;1;2;4;1;1;0;TALU;?;19h56;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;0;0;0;0 - 0 - 0 - 0;0: 4
2020;1;2;4;1;1;0;TAXE;?;07h37;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;120;75;90;2 - 1 - 2 - 0;0: 1 - 1: 1 - 2: 2
2020;1;2;4;1;1;0;TAXE;?;08h13;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;0;0;0;0 - 0 - 0 - 0;0: 4
2020;1;2;4;1;1;0;TAXE;?;08h36;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;0;0;0;0 - 0 - 0 - 0;0: 4
2020;1;2;4;1;1;0;TAXE;?;09h00;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;180;105;2;2 - 3 - 2 - 0;0: 1 - 2: 2 - 3: 1
2020;1;2;4;1;1;0;TAXE;?;09h23;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;0;0;0;0 - 0 - 0 - 0;0: 4
2020;1;2;4;1;1;0;TAXE;?;09h46;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;0;0;0;0 - 0 - 0 - 0;0: 4
2020;1;2;4;1;1;0;TAXE;?;17h14;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;0;0;0;0 - 0 - 0 - 0;0: 4
2020;1;2;4;1;1;0;TAXE;?;17h39;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;60;15;0;0 - 1 - 0 - 0;0: 3 - 1: 1
2020;1;2;4;1;1;0;TAXE;?;18h04;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;180;120;150;2 - 3 - 3 - 0;0: 1 - 2: 1 - 3: 2
2020;1;2;4;1;1;0;TAXE;?;18h29;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;480;450;450;7 - 8 - 8 - 7;7: 2 - 8: 2
2020;1;2;4;1;1;0;TAXE;?;18h54;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;180;150;150;2 - 3 - 3 - 2;2: 2 - 3: 2
2020;1;2;4;1;1;0;TQZZ;?;10h33;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;240;180;3;2 - 3 - 3 - 4;2: 1 - 3: 2 - 4: 1
2020;1;2;4;1;1;0;TQZZ;?;11h33;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;180;165;3;3 - 3 - 3 - 2;2: 1 - 3: 3
2020;1;2;4;1;1;0;TQZZ;?;12h33;Houilles - Carrières-sur-Seine;uic_87386409;?;?;normal;4;0;0;0;0;0 - 0 - 0 - 0;0: 4
